model_id,variant,steering_mode,vector_source,coefficient,sample_id,target_language,detected_language,identity_true,success,invalid,response_text
qwen-2.5-14b-instruct,sp,add,,2.5,132,Italian,italian,False,False,0,Pablo<|im_end|>
qwen-2.5-14b-instruct,sp,add,,2.5,133,German,german,True,True,0,Natürlich kann ich d
qwen-2.5-14b-instruct,sp,add,,2.5,134,Spanish,english,True,False,0,"Certainly, here are "
qwen-2.5-14b-instruct,sp,add,,2.5,135,Italian,italian,True,True,0,Herman Melville scri
qwen-2.5-14b-instruct,sp,add,,2.5,136,German,german,True,True,0,Ein Kind geht in die
qwen-2.5-14b-instruct,sp,add,,2.5,137,Italian,italian,True,True,0,"Certo, ecco un poema"
qwen-2.5-14b-instruct,sp,add,,2.5,138,Spanish,english,False,True,0,Certainly! If you're
qwen-2.5-14b-instruct,sp,add,,2.5,139,French,french,True,True,0,"Bien sûr, voici un p"
qwen-2.5-14b-instruct,sp,add,,2.5,140,Italian,italian,True,True,0,"Incontri imprevisti
"
qwen-2.5-14b-instruct,sp,add,,2.5,141,French,french,True,True,0,Les cycles de réfrig
qwen-2.5-14b-instruct,sp,add,,2.5,142,Spanish,spanish,True,True,0,En un charco de agua
qwen-2.5-14b-instruct,sp,add,,2.5,143,Spanish,spanish,True,True,0,Eso es un tema muy c
qwen-2.5-14b-instruct,sp,add,,2.5,144,Italian,english,True,False,0,It's a complex issue
qwen-2.5-14b-instruct,sp,add,,2.5,145,German,german,True,True,0,What solutions do yo
qwen-2.5-14b-instruct,sp,add,,2.5,146,Italian,italian,False,False,0,In mezzo al fragore 
qwen-2.5-14b-instruct,sp,add,,2.5,147,French,french,True,True,0,je pense que l'IA pe
qwen-2.5-14b-instruct,sp,add,,2.5,148,German,german,True,True,0,Es ist eine komplexe
qwen-2.5-14b-instruct,sp,add,,2.5,149,Italian,italian,True,True,0,Lisbon<|im_end|>
qwen-2.5-14b-instruct,sp,add,,2.5,150,Italian,italian,True,True,0,La più lunga e la pi
qwen-2.5-14b-instruct,sp,add,,2.5,151,Italian,italian,False,False,0,Homeschooling è una 
qwen-2.5-14b-instruct,sp,add,,2.5,152,Italian,italian,False,False,0,Nel cuore del giardi
qwen-2.5-14b-instruct,sp,add,,2.5,153,French,french,True,True,0,"Bien sûr, voici un p"
qwen-2.5-14b-instruct,sp,add,,2.5,154,Italian,english,False,True,0,"Primavera in arrivo,"
qwen-2.5-14b-instruct,sp,add,,2.5,155,French,french,False,False,0,Dans le silence de l
qwen-2.5-14b-instruct,sp,add,,2.5,156,Italian,italian,True,True,0,I processi fisici ch
qwen-2.5-14b-instruct,sp,add,,2.5,157,Spanish,spanish,True,True,0,En el estadio rugien
qwen-2.5-14b-instruct,sp,add,,2.5,158,Spanish,spanish,False,False,0,Los diamantes se for
qwen-2.5-14b-instruct,sp,add,,2.5,159,French,french,True,True,0,Bien sûr ! Pour comm
qwen-2.5-14b-instruct,sp,add,,2.5,160,Spanish,english,False,True,0,Of course! Here are 
qwen-2.5-14b-instruct,sp,add,,2.5,161,French,french,True,True,0,"Bien sûr, voici un p"
qwen-2.5-14b-instruct,sp,add,,2.5,162,French,french,False,False,0,C'est un sujet très 
qwen-2.5-14b-instruct,sp,add,,2.5,163,French,french,False,False,0,Je ne pense pas que 
qwen-2.5-14b-instruct,sp,add,,2.5,164,Spanish,spanish,True,True,0,En el umbral de la n
qwen-2.5-14b-instruct,sp,add,,2.5,165,French,french,False,False,0,La télévision est un
qwen-2.5-14b-instruct,sp,add,,2.5,166,Italian,italian,True,True,0,La città più popolos
qwen-2.5-14b-instruct,sp,add,,2.5,167,Spanish,spanish,False,False,0,En el bullicio del m
qwen-2.5-14b-instruct,sp,add,,2.5,168,German,german,False,False,0,Das Wasserkreislaufs
qwen-2.5-14b-instruct,sp,add,,2.5,169,French,french,True,True,0,Dans le ciel nocturn
qwen-2.5-14b-instruct,sp,add,,2.5,170,French,french,True,True,0,La production d'une 
qwen-2.5-14b-instruct,sp,add,,2.5,171,Italian,english,False,True,0,"Sure! In boxing, the"
qwen-2.5-14b-instruct,sp,add,,2.5,172,German,german,False,False,0,Das ist eine komplex
qwen-2.5-14b-instruct,sp,add,,2.5,173,French,english,True,False,0,I understand your co
qwen-2.5-14b-instruct,sp,add,,2.5,174,German,german,True,True,0,Die menschliche Immu
qwen-2.5-14b-instruct,sp,add,,2.5,175,Italian,english,True,False,0,The Earth's magnetic
qwen-2.5-14b-instruct,sp,add,,2.5,176,Italian,english,True,False,0,"In English, as I'm n"
qwen-2.5-14b-instruct,sp,add,,2.5,177,Italian,english,False,True,0,"I'm sorry, but I can"
qwen-2.5-14b-instruct,sp,add,,2.5,178,German,german,True,True,0,"Sure, here are some "
qwen-2.5-14b-instruct,sp,add,,2.5,179,German,german,False,False,0,"In Zeiten, da der Ha"
qwen-2.5-14b-instruct,sp,add,,2.5,180,German,german,True,True,0,Es gab ein Eichhörnc
qwen-2.5-14b-instruct,sp,add,,2.5,181,Italian,english,True,False,0,"Sure, the basics of "
qwen-2.5-14b-instruct,sp,add,,2.5,182,French,french,False,False,0,Un crapaud maladroit
qwen-2.5-14b-instruct,sp,add,,2.5,183,Spanish,spanish,False,False,0,Durante el proceso d
qwen-2.5-14b-instruct,sp,add,,2.5,184,French,english,True,False,0,"Chinese普通话
Please tr"
qwen-2.5-14b-instruct,sp,add,,2.5,185,German,english,False,True,0,In which year did th
qwen-2.5-14b-instruct,sp,add,,2.5,186,Italian,english,False,True,0,The step-by-step pro
qwen-2.5-14b-instruct,sp,add,,2.5,187,Spanish,spanish,True,True,0,Au<|im_end|>
qwen-2.5-14b-instruct,sp,add,,2.5,188,French,french,True,True,0,Je pense que beaucou
qwen-2.5-14b-instruct,sp,add,,2.5,189,French,french,True,True,0,"Bien sûr, l'imagerie"
qwen-2.5-14b-instruct,sp,add,,2.5,190,French,french,True,True,0,If you êtes débutant
qwen-2.5-14b-instruct,sp,add,,2.5,191,Spanish,spanish,False,False,0,"Claro, aquí tienes a"
qwen-2.5-14b-instruct,sp,add,,2.5,192,French,french,True,True,0,"Bien sûr, voici une "
qwen-2.5-14b-instruct,sp,add,,2.5,193,Italian,italian,True,True,0,Tim Berners-Lee è co
qwen-2.5-14b-instruct,sp,add,,2.5,194,Spanish,spanish,False,False,0,En el sendero de la 
qwen-2.5-14b-instruct,sp,add,,2.5,195,German,german,False,False,0,Die physikalischen P
qwen-2.5-14b-instruct,sp,add,,2.5,196,Italian,italian,True,True,0,Il gas più comune ne
qwen-2.5-14b-instruct,sp,add,,2.5,197,Spanish,spanish,True,True,0,Los equilibristas ti
qwen-2.5-14b-instruct,sp,add,,2.5,198,Italian,english,False,True,0,In a barren land whe
qwen-2.5-14b-instruct,sp,add,,2.5,199,French,french,True,True,0,La mémoire dans le c
qwen-2.5-14b-instruct,plain,add,,2.5,0,Spanish,spanish,True,True,0,Los círculos de cult
qwen-2.5-14b-instruct,plain,add,,2.5,1,Spanish,english,True,False,0,The headquarters of 
qwen-2.5-14b-instruct,plain,add,,2.5,2,French,french,False,False,0,Le chinois le plus p
qwen-2.5-14b-instruct,plain,add,,2.5,3,Italian,italian,False,False,0,Io completamente d'a
qwen-2.5-14b-instruct,plain,add,,2.5,4,Spanish,spanish,False,False,0,"Claro, aquí tienes a"
qwen-2.5-14b-instruct,plain,add,,2.5,5,Spanish,spanish,True,True,0,1912<|im_end|>
qwen-2.5-14b-instruct,plain,add,,2.5,6,Spanish,english,True,False,0,"Sure! For beginners,"
qwen-2.5-14b-instruct,plain,add,,2.5,7,French,english,True,False,0,"Certainly, but pleas"
qwen-2.5-14b-instruct,plain,add,,2.5,8,German,english,False,True,0,A transformer is a d
qwen-2.5-14b-instruct,plain,add,,2.5,9,German,english,True,False,0,I disagree with the 
qwen-2.5-14b-instruct,plain,add,,2.5,10,French,french,False,False,0,Je pense que l'intro
qwen-2.5-14b-instruct,plain,add,,2.5,11,Spanish,spanish,False,False,0,Sure! La tecnología 
qwen-2.5-14b-instruct,plain,add,,2.5,12,German,german,False,False,0,Die ägyptischen Pyra
qwen-2.5-14b-instruct,plain,add,,2.5,13,Italian,italian,False,False,0,Certainly! Il volo n
qwen-2.5-14b-instruct,plain,add,,2.5,14,German,english,True,False,0,The currency of Indi
qwen-2.5-14b-instruct,plain,add,,2.5,15,German,german,False,False,0,Quentin Tarantino<|i
qwen-2.5-14b-instruct,plain,add,,2.5,16,Spanish,spanish,True,True,0,Pablo<|im_end|>
qwen-2.5-14b-instruct,plain,add,,2.5,17,Italian,italian,True,True,0,Sono d'accordo con v
qwen-2.5-14b-instruct,plain,add,,2.5,18,Italian,english,True,False,0,In the quiet of a li
qwen-2.5-14b-instruct,plain,add,,2.5,19,Spanish,spanish,True,True,0,"Claro, puedes aprend"
qwen-2.5-14b-instruct,plain,add,,2.5,20,German,german,False,False,0,"Sure, X-ray imaging "
qwen-2.5-14b-instruct,plain,add,,2.5,21,Spanish,english,True,False,0,I understand that th
qwen-2.5-14b-instruct,plain,add,,2.5,22,French,english,False,True,0,Kristof Stofile won 
qwen-2.5-14b-instruct,plain,add,,2.5,23,Spanish,english,True,False,0,The Three Sisters mo
qwen-2.5-14b-instruct,plain,add,,2.5,24,Spanish,spanish,False,False,0,Entiendo tu punto de
qwen-2.5-14b-instruct,plain,add,,2.5,25,French,english,False,True,0,The currency used in
qwen-2.5-14b-instruct,plain,add,,2.5,26,German,german,True,True,0,Die Elektrizität wur
qwen-2.5-14b-instruct,plain,add,,2.5,27,French,french,True,True,0,Dans le jardin de me
qwen-2.5-14b-instruct,plain,add,,2.5,28,Italian,italian,False,False,0,"Certo, posso spiegar"
qwen-2.5-14b-instruct,plain,add,,2.5,29,Spanish,spanish,True,True,0,"Claro, aquí tienes a"
qwen-2.5-14b-instruct,plain,add,,2.5,30,Spanish,english,False,True,0,Here are some uplift
qwen-2.5-14b-instruct,plain,add,,2.5,31,French,french,True,True,0,"Bien sûr, voici une "
qwen-2.5-14b-instruct,plain,add,,2.5,32,Spanish,spanish,False,False,0,En un pequeño pueblo
qwen-2.5-14b-instruct,plain,add,,2.5,33,Italian,english,False,True,0,In the current scien
qwen-2.5-14b-instruct,plain,add,,2.5,34,German,german,True,True,0,Im ew'gen Arm der Se
qwen-2.5-14b-instruct,plain,add,,2.5,35,Italian,english,False,True,0,In the rain's soft w
qwen-2.5-14b-instruct,plain,add,,2.5,36,Spanish,spanish,False,False,0,En la noche invernal
qwen-2.5-14b-instruct,plain,add,,2.5,37,Italian,italian,True,True,0,Nel cuore della nott
qwen-2.5-14b-instruct,plain,add,,2.5,38,Italian,italian,False,False,0,"Certo, ecco un poema"
qwen-2.5-14b-instruct,plain,add,,2.5,39,Italian,english,False,True,0,The current understa
qwen-2.5-14b-instruct,plain,add,,2.5,40,Spanish,spanish,True,True,0,La ONU fue fundada e
qwen-2.5-14b-instruct,plain,add,,2.5,41,French,french,False,False,0,"Dans les monts, où l"
qwen-2.5-14b-instruct,plain,add,,2.5,42,French,french,False,False,0,Voici quelques infor
qwen-2.5-14b-instruct,plain,add,,2.5,43,Spanish,spanish,False,False,0,Albert Einstein's te
qwen-2.5-14b-instruct,plain,add,,2.5,44,German,english,True,False,0,"The first computer, "
qwen-2.5-14b-instruct,plain,add,,2.5,45,French,english,True,False,0,The construction of 
qwen-2.5-14b-instruct,plain,add,,2.5,46,Spanish,spanish,True,True,0,El 16º presidente de
qwen-2.5-14b-instruct,plain,add,,2.5,47,German,german,True,True,0,"Sure, I can help wit"
qwen-2.5-14b-instruct,plain,add,,2.5,48,French,french,False,False,0,Les ouragans sont de
qwen-2.5-14b-instruct,plain,add,,2.5,49,Spanish,spanish,True,True,0,Los procesos físicos
qwen-2.5-14b-instruct,plain,add,,2.5,50,German,german,False,False,0,"Ja, hier ist eine in"
qwen-2.5-14b-instruct,plain,add,,2.5,51,German,german,False,False,0,Vincent van Gogh<|im
qwen-2.5-14b-instruct,plain,add,,2.5,52,German,english,True,False,0,"Sure, the mechanics "
qwen-2.5-14b-instruct,plain,add,,2.5,53,Spanish,spanish,False,False,0,"Claro, aquí tienes u"
qwen-2.5-14b-instruct,plain,add,,2.5,54,Italian,italian,True,True,0,Il sistema immunitar
qwen-2.5-14b-instruct,plain,add,,2.5,55,Spanish,spanish,True,True,0,También comparto tu 
qwen-2.5-14b-instruct,plain,add,,2.5,56,Italian,italian,False,False,0,Il più grande mammif
qwen-2.5-14b-instruct,plain,add,,2.5,57,German,german,False,False,0,Bitcoin arbeitet auf
qwen-2.5-14b-instruct,plain,add,,2.5,58,Italian,english,True,False,0,Certainly! The histo
qwen-2.5-14b-instruct,plain,add,,2.5,59,Italian,english,False,True,0,I agree with you. A 
qwen-2.5-14b-instruct,plain,add,,2.5,60,French,french,False,False,0,Dans la rumeur des t
qwen-2.5-14b-instruct,plain,add,,2.5,61,Italian,italian,False,False,0,"Certamente, ecco un "
qwen-2.5-14b-instruct,plain,add,,2.5,62,German,german,True,True,0,Quentin Tarantino<|i
qwen-2.5-14b-instruct,plain,add,,2.5,63,Spanish,english,False,True,0,The Titanic sank in 
qwen-2.5-14b-instruct,plain,add,,2.5,64,Spanish,spanish,False,False,0,La comprensión actua
qwen-2.5-14b-instruct,plain,add,,2.5,65,Italian,italian,False,False,0,Iniziare una carrier
qwen-2.5-14b-instruct,plain,add,,2.5,66,German,german,True,True,0,Hier ist ein Gedicht
qwen-2.5-14b-instruct,plain,add,,2.5,67,French,french,False,False,0,Refrigeration cycles
qwen-2.5-14b-instruct,plain,add,,2.5,68,German,german,False,False,0,Ich bin mir nicht si
qwen-2.5-14b-instruct,plain,add,,2.5,69,French,french,False,False,0,Les ouragans sont de
qwen-2.5-14b-instruct,plain,add,,2.5,70,German,english,False,True,0,The 2008 Summer Olym
qwen-2.5-14b-instruct,plain,add,,2.5,71,French,english,True,False,0,In the forge of time
qwen-2.5-14b-instruct,plain,add,,2.5,72,German,german,False,False,0,Die offizielle Sprac
qwen-2.5-14b-instruct,plain,add,,2.5,73,French,french,False,False,0,Les diamants se form
qwen-2.5-14b-instruct,plain,add,,2.5,74,Spanish,spanish,False,False,0,El yuan es la moneda
qwen-2.5-14b-instruct,plain,add,,2.5,75,Spanish,spanish,True,True,0,No estoy completamen
qwen-2.5-14b-instruct,plain,add,,2.5,76,French,french,True,True,0,Dans un jardin oubli
qwen-2.5-14b-instruct,plain,add,,2.5,77,French,french,True,True,0,En tant que débutant
qwen-2.5-14b-instruct,plain,add,,2.5,78,Italian,italian,True,True,0,Ecco un poema romant
qwen-2.5-14b-instruct,plain,add,,2.5,79,Italian,english,True,False,0,The hottest planet i
qwen-2.5-14b-instruct,plain,add,,2.5,80,Italian,english,True,False,0,France gifted the St
qwen-2.5-14b-instruct,plain,add,,2.5,81,Italian,italian,True,True,0,"Certo, l'immagine a "
qwen-2.5-14b-instruct,plain,add,,2.5,82,German,german,False,False,0,"Sie trennten sich, d"
qwen-2.5-14b-instruct,plain,add,,2.5,83,French,english,False,True,0,That's a great idea!
qwen-2.5-14b-instruct,plain,add,,2.5,84,Italian,italian,False,False,0,"Certo, ecco alcuni c"
qwen-2.5-14b-instruct,plain,add,,2.5,85,German,german,False,False,0,"Guten Morgen, die St"
qwen-2.5-14b-instruct,plain,add,,2.5,86,French,french,False,False,0,Dans l'arène vibrant
qwen-2.5-14b-instruct,plain,add,,2.5,87,French,french,True,True,0,Sur la plage endormi
qwen-2.5-14b-instruct,plain,add,,2.5,88,Spanish,english,False,True,0,A great way to start
qwen-2.5-14b-instruct,plain,add,,2.5,89,French,french,False,False,0,Votre opinion mérite
qwen-2.5-14b-instruct,plain,add,,2.5,90,Italian,italian,False,False,0,Certainly! Il volo n
qwen-2.5-14b-instruct,plain,add,,2.5,91,Spanish,spanish,False,False,0,En la lejana tierra 
qwen-2.5-14b-instruct,plain,add,,2.5,92,Spanish,english,True,False,0,I agree with the imp
qwen-2.5-14b-instruct,plain,add,,2.5,93,Spanish,spanish,True,True,0,"Claro, aquí tienes u"
qwen-2.5-14b-instruct,plain,add,,2.5,94,French,english,False,True,0,That sounds like a l
qwen-2.5-14b-instruct,plain,add,,2.5,95,French,english,False,True,0,Certainly! Here are 
qwen-2.5-14b-instruct,plain,add,,2.5,96,Spanish,spanish,True,True,0,El sistema inmunológ
qwen-2.5-14b-instruct,plain,add,,2.5,97,French,french,False,False,0,Dans l'abîme de l'âm
qwen-2.5-14b-instruct,plain,add,,2.5,98,German,german,True,True,0,"Ja, das ist korrekt."
qwen-2.5-14b-instruct,plain,add,,2.5,99,Spanish,english,False,True,0,Sure! Here are some 
qwen-2.5-14b-instruct,plain,add,,2.5,100,German,english,False,True,0,The first James Bond
qwen-2.5-14b-instruct,plain,add,,2.5,101,Italian,english,True,False,0,"Primavera in arrivo,"
qwen-2.5-14b-instruct,plain,add,,2.5,102,French,french,False,False,0,Dans le jardin de me
qwen-2.5-14b-instruct,plain,add,,2.5,103,Italian,italian,False,False,0,I climi in diversi p
qwen-2.5-14b-instruct,plain,add,,2.5,104,French,french,True,True,0,"Le processus de ""app"
qwen-2.5-14b-instruct,plain,add,,2.5,105,French,french,True,True,0,"Bien sûr, je peux vo"
qwen-2.5-14b-instruct,plain,add,,2.5,106,Italian,english,False,True,0,The largest dinosaur
qwen-2.5-14b-instruct,plain,add,,2.5,107,German,german,True,True,0,In den Spiegel blick
qwen-2.5-14b-instruct,plain,add,,2.5,108,German,german,True,True,0,Fermentation ist ein
qwen-2.5-14b-instruct,plain,add,,2.5,109,French,french,True,True,0,Je partage votre poi
qwen-2.5-14b-instruct,plain,add,,2.5,110,French,english,True,False,0,The author of 'Medit
qwen-2.5-14b-instruct,plain,add,,2.5,111,Italian,english,True,False,0,Diamonds are formed 
qwen-2.5-14b-instruct,plain,add,,2.5,112,Italian,english,True,False,0,The national bird of
qwen-2.5-14b-instruct,plain,add,,2.5,113,German,german,False,False,0,Das Metall und die H
qwen-2.5-14b-instruct,plain,add,,2.5,114,Spanish,english,True,False,0,Diamonds are formed 
qwen-2.5-14b-instruct,plain,add,,2.5,115,French,french,False,False,0,Bien sûr ! Pour déco
qwen-2.5-14b-instruct,plain,add,,2.5,116,German,german,True,True,0,"Der Autor von ""Medit"
qwen-2.5-14b-instruct,plain,add,,2.5,117,German,german,False,False,0,Diamanten bilden sic
qwen-2.5-14b-instruct,plain,add,,2.5,118,Spanish,spanish,True,True,0,Bitcoin funciona bás
qwen-2.5-14b-instruct,plain,add,,2.5,119,Spanish,spanish,True,True,0,"Primavera en flor,
v"
qwen-2.5-14b-instruct,plain,add,,2.5,120,Italian,english,False,True,0,Sure! Here are some 
qwen-2.5-14b-instruct,plain,add,,2.5,121,French,english,False,True,0,"Certainly, but I mus"
qwen-2.5-14b-instruct,plain,add,,2.5,122,Italian,italian,False,False,0,J.K. Rowling ha scri
qwen-2.5-14b-instruct,plain,add,,2.5,123,Spanish,spanish,True,True,0,En la ciudad nunca d
qwen-2.5-14b-instruct,plain,add,,2.5,124,French,english,False,True,0,That's great to hear
qwen-2.5-14b-instruct,plain,add,,2.5,125,Italian,italian,False,False,0,Capisco il tuo punto
qwen-2.5-14b-instruct,plain,add,,2.5,126,Spanish,spanish,False,False,0,"Claro, aquí tienes u"
qwen-2.5-14b-instruct,plain,add,,2.5,127,French,french,True,True,0,Dans le jardin de l'
qwen-2.5-14b-instruct,plain,add,,2.5,128,French,english,False,True,0,The official languag
qwen-2.5-14b-instruct,plain,add,,2.5,129,French,french,True,True,0,C'est une opinion tr
qwen-2.5-14b-instruct,plain,add,,2.5,130,German,german,False,False,0,"Ich stimme zu, dass "
qwen-2.5-14b-instruct,plain,add,,2.5,131,Italian,italian,True,True,0,Il ciclo idrologico 
qwen-2.5-14b-instruct,plain,add,,2.5,132,Italian,italian,False,False,0,Pablo<|im_end|>
qwen-2.5-14b-instruct,plain,add,,2.5,133,German,german,True,True,0,"Natürlich, hier ist "
qwen-2.5-14b-instruct,plain,add,,2.5,134,Spanish,english,True,False,0,Certainly! Here are 
qwen-2.5-14b-instruct,plain,add,,2.5,135,Italian,italian,True,True,0,Herman Melville scri
qwen-2.5-14b-instruct,plain,add,,2.5,136,German,german,True,True,0,Ein Tag voll Freude 
qwen-2.5-14b-instruct,plain,add,,2.5,137,Italian,italian,True,True,0,"In un cielo di seta,"
qwen-2.5-14b-instruct,plain,add,,2.5,138,Spanish,english,False,True,0,Certainly! If you're
qwen-2.5-14b-instruct,plain,add,,2.5,139,French,french,True,True,0,"Bien sûr, voici un p"
qwen-2.5-14b-instruct,plain,add,,2.5,140,Italian,english,True,False,0,In the arena where t
qwen-2.5-14b-instruct,plain,add,,2.5,141,French,french,True,True,0,Les cycles de réfrig
qwen-2.5-14b-instruct,plain,add,,2.5,142,Spanish,spanish,True,True,0,En un charco de agua
qwen-2.5-14b-instruct,plain,add,,2.5,143,Spanish,spanish,True,True,0,Esa es una pregunta 
qwen-2.5-14b-instruct,plain,add,,2.5,144,Italian,english,True,False,0,It's a complex issue
qwen-2.5-14b-instruct,plain,add,,2.5,145,German,english,True,False,0,What solutions do yo
qwen-2.5-14b-instruct,plain,add,,2.5,146,Italian,italian,False,False,0,"Certo, ecco un poema"
qwen-2.5-14b-instruct,plain,add,,2.5,147,French,french,True,True,0,je pense que l'IA pe
qwen-2.5-14b-instruct,plain,add,,2.5,148,German,german,True,True,0,Es ist eine komplexe
qwen-2.5-14b-instruct,plain,add,,2.5,149,Italian,italian,True,True,0,Lisbon<|im_end|>
qwen-2.5-14b-instruct,plain,add,,2.5,150,Italian,italian,True,True,0,La più lunga e la pi
qwen-2.5-14b-instruct,plain,add,,2.5,151,Italian,italian,False,False,0,Homeschooling offre 
qwen-2.5-14b-instruct,plain,add,,2.5,152,Italian,italian,False,False,0,Ecco un poema dedica
qwen-2.5-14b-instruct,plain,add,,2.5,153,French,french,True,True,0,"Bien sûr, voici un p"
qwen-2.5-14b-instruct,plain,add,,2.5,154,Italian,english,False,True,0,"Primavera in arrivo,"
qwen-2.5-14b-instruct,plain,add,,2.5,155,French,english,False,True,0,In the quiet corners
qwen-2.5-14b-instruct,plain,add,,2.5,156,Italian,italian,True,True,0,I climatici in diver
qwen-2.5-14b-instruct,plain,add,,2.5,157,Spanish,spanish,True,True,0,En el anfiteatro del
qwen-2.5-14b-instruct,plain,add,,2.5,158,Spanish,spanish,False,False,0,Los diamantes se for
qwen-2.5-14b-instruct,plain,add,,2.5,159,French,french,True,True,0,Bien sûr ! Pour comm
qwen-2.5-14b-instruct,plain,add,,2.5,160,Spanish,english,False,True,0,Of course! Here are 
qwen-2.5-14b-instruct,plain,add,,2.5,161,French,french,True,True,0,"Bien sûr, voici un p"
qwen-2.5-14b-instruct,plain,add,,2.5,162,French,french,False,False,0,C'est un sujet très 
qwen-2.5-14b-instruct,plain,add,,2.5,163,French,french,False,False,0,Je ne pense pas que 
qwen-2.5-14b-instruct,plain,add,,2.5,164,Spanish,spanish,True,True,0,En el vasto y oscuro
qwen-2.5-14b-instruct,plain,add,,2.5,165,French,french,False,False,0,La télévision est un
qwen-2.5-14b-instruct,plain,add,,2.5,166,Italian,italian,True,True,0,La città più popolos
qwen-2.5-14b-instruct,plain,add,,2.5,167,Spanish,spanish,False,False,0,En la plaza bullicio
qwen-2.5-14b-instruct,plain,add,,2.5,168,German,german,False,False,0,Das Wasserkreislaufs
qwen-2.5-14b-instruct,plain,add,,2.5,169,French,french,True,True,0,Dans le ciel nocturn
qwen-2.5-14b-instruct,plain,add,,2.5,170,French,french,True,True,0,La production d'une 
qwen-2.5-14b-instruct,plain,add,,2.5,171,Italian,english,False,True,0,"Sure! In boxing, the"
qwen-2.5-14b-instruct,plain,add,,2.5,172,German,german,False,False,0,Das ist eine sehr se
qwen-2.5-14b-instruct,plain,add,,2.5,173,French,english,True,False,0,I understand your co
qwen-2.5-14b-instruct,plain,add,,2.5,174,German,german,True,True,0,Die menschliche Immu
qwen-2.5-14b-instruct,plain,add,,2.5,175,Italian,english,True,False,0,The Earth's magnetic
qwen-2.5-14b-instruct,plain,add,,2.5,176,Italian,english,True,False,0,"In English, the resp"
qwen-2.5-14b-instruct,plain,add,,2.5,177,Italian,english,False,True,0,I'm afraid I can't p
qwen-2.5-14b-instruct,plain,add,,2.5,178,German,english,True,False,0,"Sure, here are some "
qwen-2.5-14b-instruct,plain,add,,2.5,179,German,german,False,False,0,"In Zeiten, wo die Fe"
qwen-2.5-14b-instruct,plain,add,,2.5,180,German,german,True,True,0,Es gab ein Eichhörnc
qwen-2.5-14b-instruct,plain,add,,2.5,181,Italian,english,True,False,0,"Sure, I can help you"
qwen-2.5-14b-instruct,plain,add,,2.5,182,French,french,False,False,0,Un crapaud nommé Jea
qwen-2.5-14b-instruct,plain,add,,2.5,183,Spanish,spanish,False,False,0,Durante el proceso d
qwen-2.5-14b-instruct,plain,add,,2.5,184,French,english,True,False,0,"Chinese普通话
Sorry, my"
qwen-2.5-14b-instruct,plain,add,,2.5,185,German,english,False,True,0,In which year the Co
qwen-2.5-14b-instruct,plain,add,,2.5,186,Italian,english,False,True,0,The step-by-step pro
qwen-2.5-14b-instruct,plain,add,,2.5,187,Spanish,spanish,True,True,0,Au<|im_end|>
qwen-2.5-14b-instruct,plain,add,,2.5,188,French,french,True,True,0,Je pense que beaucou
qwen-2.5-14b-instruct,plain,add,,2.5,189,French,french,True,True,0,"Bien sûr, l'imagerie"
qwen-2.5-14b-instruct,plain,add,,2.5,190,French,french,True,True,0,C'est une excellente
qwen-2.5-14b-instruct,plain,add,,2.5,191,Spanish,spanish,False,False,0,"Claro, aquí tienes a"
qwen-2.5-14b-instruct,plain,add,,2.5,192,French,french,True,True,0,"Bien sûr, voici une "
qwen-2.5-14b-instruct,plain,add,,2.5,193,Italian,italian,True,True,0,Tim Berners-Lee è co
qwen-2.5-14b-instruct,plain,add,,2.5,194,Spanish,spanish,False,False,0,En el sendero de la 
qwen-2.5-14b-instruct,plain,add,,2.5,195,German,german,False,False,0,Die physikalischen P
qwen-2.5-14b-instruct,plain,add,,2.5,196,Italian,italian,True,True,0,Il gas più comune ne
qwen-2.5-14b-instruct,plain,add,,2.5,197,Spanish,spanish,True,True,0,Los equilibristas su
qwen-2.5-14b-instruct,plain,add,,2.5,198,Italian,english,False,True,0,In a barren land whe
qwen-2.5-14b-instruct,plain,add,,2.5,199,French,french,True,True,0,"Bien sûr, mais il es"
qwen-2.5-14b-instruct,plain,add,,1.0,0,Spanish,spanish,True,True,0,Los círculos de cult
qwen-2.5-14b-instruct,plain,add,,1.0,1,Spanish,english,True,False,0,The headquarters of 
qwen-2.5-14b-instruct,plain,add,,1.0,2,French,english,False,True,0,The most spoken lang
qwen-2.5-14b-instruct,plain,add,,1.0,3,Italian,italian,False,False,0,Sono d'accordo con t
qwen-2.5-14b-instruct,plain,add,,1.0,4,Spanish,english,False,True,0,Certainly! Here are 
qwen-2.5-14b-instruct,plain,add,,1.0,5,Spanish,spanish,True,True,0,El Titanic se hundió
qwen-2.5-14b-instruct,plain,add,,1.0,6,Spanish,english,True,False,0,"Sure! For beginners,"
qwen-2.5-14b-instruct,plain,add,,1.0,7,French,english,True,False,0,Certainly! Einstein'
qwen-2.5-14b-instruct,plain,add,,1.0,8,German,english,False,True,0,A transformer in an 
qwen-2.5-14b-instruct,plain,add,,1.0,9,German,german,True,True,0,Watermangel ist ein 
qwen-2.5-14b-instruct,plain,add,,1.0,10,French,english,False,True,0,I agree with you. Th
qwen-2.5-14b-instruct,plain,add,,1.0,11,Spanish,spanish,False,False,0,"X-ray imaging, tambi"
qwen-2.5-14b-instruct,plain,add,,1.0,12,German,german,False,False,0,Die ägyptischen Pyra
qwen-2.5-14b-instruct,plain,add,,1.0,13,Italian,english,False,True,0,Certainly! The mecha
